word	year	freq
plata	1500	0
plata	1550	0
plata	1600	0
plata	1650	1
plata	1700	0
plata	1750	0
river	1500	0
river	1550	0
river	1600	0
river	1650	1
river	1700	0
river	1750	0
rio	1500	0
rio	1550	0
rio	1600	0
rio	1650	1
rio	1700	0
rio	1750	0
