word	year	freq
riuer	1500	0
riuer	1550	76
riuer	1600	58
riuer	1650	0
riuer	1700	0
riuer	1750	0
kingdome	1500	0
kingdome	1550	81
kingdome	1600	55
kingdome	1650	5
kingdome	1700	0
kingdome	1750	0
himselfe	1500	0
himselfe	1550	31
himselfe	1600	173
himselfe	1650	0
himselfe	1700	0
himselfe	1750	0
sea	1500	0
sea	1550	29
sea	1600	22
sea	1650	1
sea	1700	0
sea	1750	0
