word	year	freq
gouourned	1500	0
gouourned	1550	1
gouourned	1600	0
gouourned	1650	0
gouourned	1700	0
gouourned	1750	0
visasque	1500	0
visasque	1550	0
visasque	1600	0
visasque	1650	1
visasque	1700	0
visasque	1750	0
parts	1500	0
parts	1550	0
parts	1600	5
parts	1650	0
parts	1700	0
parts	1750	0
signyfieth	1500	0
signyfieth	1550	1
signyfieth	1600	0
signyfieth	1650	0
signyfieth	1700	0
signyfieth	1750	0
knowne	1500	0
knowne	1550	0
knowne	1600	4
knowne	1650	0
knowne	1700	0
knowne	1750	0
