word	year	freq
collium	1500	0
collium	1550	0
collium	1600	0
collium	1650	26
collium	1700	0
collium	1750	0
hostem	1500	0
hostem	1550	0
hostem	1600	0
hostem	1650	21
hostem	1700	0
hostem	1750	0
hostium	1500	0
hostium	1550	0
hostium	1600	0
hostium	1650	30
hostium	1700	0
hostium	1750	0
sed	1500	0
sed	1550	0
sed	1600	0
sed	1650	25
sed	1700	0
sed	1750	0
inter	1500	0
inter	1550	0
inter	1600	0
inter	1650	31
inter	1700	0
inter	1750	0
