word	year	freq
duke	1500	0
duke	1550	0
duke	1600	90
duke	1650	0
duke	1700	0
duke	1750	0
prince	1500	0
prince	1550	1
prince	1600	64
prince	1650	0
prince	1700	0
prince	1750	0
earle	1500	0
earle	1550	0
earle	1600	35
earle	1650	0
earle	1700	0
earle	1750	0
french	1500	0
french	1550	0
french	1600	1
french	1650	0
french	1700	0
french	1750	0
hauing	1500	0
hauing	1550	55
hauing	1600	134
hauing	1650	0
hauing	1700	0
hauing	1750	0
