word	year	freq
riuer	1500	0
riuer	1550	50
riuer	1600	27
riuer	1650	0
riuer	1700	0
riuer	1750	0
kingdome	1500	0
kingdome	1550	40
kingdome	1600	28
kingdome	1650	5
kingdome	1700	0
kingdome	1750	0
coast	1500	0
coast	1550	68
coast	1600	17
coast	1650	5
coast	1700	0
coast	1750	0
sea	1500	0
sea	1550	20
sea	1600	16
sea	1650	2
sea	1700	0
sea	1750	0
cape	1500	0
cape	1550	18
cape	1600	5
cape	1650	1
cape	1700	0
cape	1750	0
land	1500	0
land	1550	31
land	1600	14
land	1650	3
land	1700	0
land	1750	0
