shared-library,"/usr/lib/libxslt.1.dylib",0x7fff8db46c4c,0x7fff8db6700d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff966d0df0,0x7fff96910b7d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff90daa000,0x7fff90daa000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff907b3b80,0x7fff90871fb1
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff92b49700,0x7fff92bd505c
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff955e2538,0x7fff959b969e
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff90096880,0x7fff9020107b
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontParser.dylib",0x7fff9265ad20,0x7fff926b8c6c
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontRegistry.dylib",0x7fff99864950,0x7fff99898dfe
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff92d60d40,0x7fff92d7f16e
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff8fb9742c,0x7fff8fbce2dd
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff98101de0,0x7fff98119760
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff947fa150,0x7fff947fda16
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff94bad4f0,0x7fff94c59e63
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff8f704821,0x7fff8f706bc0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff98839bc8,0x7fff9887286d
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff91c20b35,0x7fff91c33210
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff8c508280,0x7fff8c531049
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff8fb53230,0x7fff8fb6c2db
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff99ea8c98,0x7fff99ebd08d
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff95e1b980,0x7fff95e70a98
shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff99bf891a,0x7fff99bf97c2
shared-library,"/usr/lib/libheimdal-asn1.dylib",0x7fff95bc1796,0x7fff95bc5b48
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff8fdecc50,0x7fff8fdf4366
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff92e2129c,0x7fff92e2911d
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff8e1a4680,0x7fff8e1d9eb5
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff99ca7560,0x7fff99cec1f0
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff91f67700,0x7fff920896e1
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff99fa2920,0x7fff9a0521fe
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff9420a990,0x7fff94373d06
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff8f4fd800,0x7fff8f5dcd30
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff92d85bc0,0x7fff92d94f8f
shared-library,"/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/GenerationalStorage",0x7fff8dee92e0,0x7fff8defc083
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff90ebf258,0x7fff90ef3f8f
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff92e486fc,0x7fff92e540e6
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff95ec3a7c,0x7fff95eddbe8
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff97b4b730,0x7fff97d0d7bc
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff8dc0fd20,0x7fff8dc4ec0a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff8e0d8894,0x7fff8e11240a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff91c3b730,0x7fff91c41825
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff987c609d,0x7fff987d0f2c
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff92b0a660,0x7fff92b464f0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff90f6956f,0x7fff90f6acc6
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff947a16e8,0x7fff947a3efb
shared-library,"/System/Library/PrivateFrameworks/FaceCore.framework/Versions/A/FaceCore",0x7fff90212e90,0x7fff9026eae4
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff912791a8,0x7fff912809fe
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff8df33468,0x7fff8df7054d
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff94e2b0a0,0x7fff94e33b53
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff90f6bf70,0x7fff90f7e6c8
shared-library,"/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing",0x7fff90647050,0x7fff90651878
shared-library,"/System/Library/PrivateFrameworks/IconServices.framework/Versions/A/IconServices",0x7fff8dd9ac00,0x7fff8ddbf756
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff920bc680,0x7fff920d7e13
profiler,"begin",1
code-creation,Stub,0x36c05d206000,338,"JSEntryStub"
code-creation,Stub,0x36c05d206160,338,"JSConstructEntryStub"
code-creation,Stub,0x36c05d2062c0,698,"CEntryStub"
code-creation,Stub,0x36c05d206580,1049,"CEntryStub"
code-creation,Stub,0x36c05d2069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0x36c05d206a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0x36c05d206be0,1727,"RecordWriteStub"
code-creation,Stub,0x36c05d2072a0,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d207960,760,"RecordWriteStub"
code-creation,Stub,0x36c05d207c60,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d208320,1714,"RecordWriteStub"
code-creation,Stub,0x36c05d2089e0,1774,"RecordWriteStub"
code-creation,Stub,0x36c05d2090e0,1750,"RecordWriteStub"
code-creation,Stub,0x36c05d2097c0,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d209e80,1732,"RecordWriteStub"
code-creation,Stub,0x36c05d20a560,766,"RecordWriteStub"
code-creation,Stub,0x36c05d20a860,1714,"RecordWriteStub"
code-creation,Stub,0x36c05d20af20,1731,"RecordWriteStub"
code-creation,Stub,0x36c05d20b600,1769,"RecordWriteStub"
code-creation,Stub,0x36c05d20bd00,1750,"RecordWriteStub"
code-creation,Builtin,0x36c05d20c3e0,112,"Illegal"
code-creation,Builtin,0x36c05d20c460,112,"EmptyFunction"
code-creation,Builtin,0x36c05d20c4e0,112,"InternalArrayCodeGeneric"
code-creation,Builtin,0x36c05d20c560,112,"ArrayCodeGeneric"
code-creation,Builtin,0x36c05d20c5e0,112,"ArrayPush"
code-creation,Builtin,0x36c05d20c660,112,"ArrayPop"
code-creation,Builtin,0x36c05d20c6e0,112,"ArrayShift"
code-creation,Builtin,0x36c05d20c760,112,"ArrayUnshift"
code-creation,Builtin,0x36c05d20c7e0,112,"ArraySlice"
code-creation,Builtin,0x36c05d20c860,112,"ArraySplice"
code-creation,Builtin,0x36c05d20c8e0,112,"ArrayConcat"
code-creation,Builtin,0x36c05d20c960,117,"HandleApiCall"
code-creation,Builtin,0x36c05d20c9e0,117,"HandleApiCallConstruct"
code-creation,Builtin,0x36c05d20ca60,112,"HandleApiCallAsFunction"
code-creation,Builtin,0x36c05d20cae0,112,"HandleApiCallAsConstructor"
code-creation,Builtin,0x36c05d20cb60,112,"StrictModePoisonPill"
code-creation,Builtin,0x36c05d20cbe0,260,"ArgumentsAdaptorTrampoline"
code-creation,Builtin,0x36c05d20cd00,111,"InRecompileQueue"
code-creation,Builtin,0x36c05d20cd80,609,"JSConstructStubCountdown"
code-creation,Builtin,0x36c05d20d000,541,"JSConstructStubGeneric"
code-creation,Builtin,0x36c05d20d220,518,"JSConstructStubApi"
code-creation,Builtin,0x36c05d20d440,206,"JSEntryTrampoline"
code-creation,Stub,0x36c05d20d520,196,"CallConstructStub"
code-creation,Builtin,0x36c05d20d600,177,"JSConstructEntryTrampoline"
code-creation,Builtin,0x36c05d20d6c0,157,"LazyCompile"
code-creation,Builtin,0x36c05d20d760,157,"LazyRecompile"
code-creation,Builtin,0x36c05d20d800,166,"ParallelRecompile"
code-creation,Builtin,0x36c05d20d8c0,218,"NotifyDeoptimized"
code-creation,Builtin,0x36c05d20d9a0,218,"NotifyLazyDeoptimized"
code-creation,Builtin,0x36c05d20da80,186,"NotifyOSR"
code-creation,Builtin,0x36c05d20db40,117,"LoadIC_Miss"
code-creation,Builtin,0x36c05d20dbc0,117,"KeyedLoadIC_Miss"
code-creation,Builtin,0x36c05d20dc40,117,"KeyedLoadIC_MissForceGeneric"
code-creation,Builtin,0x36c05d20dcc0,117,"KeyedLoadIC_Slow"
code-creation,Builtin,0x36c05d20dd40,118,"StoreIC_Miss"
code-creation,Builtin,0x36c05d20ddc0,118,"KeyedStoreIC_Miss"
code-creation,Builtin,0x36c05d20de40,118,"KeyedStoreIC_MissForceGeneric"
code-creation,Builtin,0x36c05d20dec0,118,"KeyedStoreIC_Slow"
code-creation,Builtin,0x36c05d20df40,117,"LoadIC_Initialize"
code-creation,Builtin,0x36c05d20dfc0,117,"LoadIC_PreMonomorphic"
code-creation,Stub,0x36c05d20e040,972,"StringDictionaryLookupStub"
code-creation,Builtin,0x36c05d20e420,350,"LoadIC_Normal"
code-creation,Builtin,0x36c05d20e580,128,"LoadIC_ArrayLength"
code-creation,Builtin,0x36c05d20e600,131,"LoadIC_StringLength"
code-creation,Builtin,0x36c05d20e6a0,178,"LoadIC_StringWrapperLength"
code-creation,Builtin,0x36c05d20e760,168,"LoadIC_FunctionPrototype"
code-creation,Builtin,0x36c05d20e820,312,"LoadIC_Megamorphic"
code-creation,Builtin,0x36c05d20e960,134,"LoadIC_Getter_ForDeopt"
code-creation,Builtin,0x36c05d20ea00,117,"KeyedLoadIC_Initialize"
code-creation,Builtin,0x36c05d20ea80,117,"KeyedLoadIC_PreMonomorphic"
code-creation,Stub,0x36c05d20eb00,972,"StringDictionaryLookupStub"
code-creation,Builtin,0x36c05d20eee0,994,"KeyedLoadIC_Generic"
code-creation,Builtin,0x36c05d20f2e0,715,"KeyedLoadIC_String"
code-creation,Builtin,0x36c05d20f5c0,182,"KeyedLoadIC_IndexedInterceptor"
code-creation,Builtin,0x36c05d20f680,304,"KeyedLoadIC_NonStrictArguments"
code-creation,Builtin,0x36c05d20f7c0,118,"StoreIC_Initialize"
code-creation,Builtin,0x36c05d20f840,206,"StoreIC_ArrayLength"
code-creation,Stub,0x36c05d20f920,991,"StringDictionaryLookupStub"
code-creation,Builtin,0x36c05d20fd00,421,"StoreIC_Normal"
code-creation,Builtin,0x36c05d20fec0,330,"StoreIC_Megamorphic"
code-creation,Builtin,0x36c05d210020,122,"StoreIC_GlobalProxy"
code-creation,Builtin,0x36c05d2100a0,118,"StoreIC_Initialize_Strict"
code-creation,Builtin,0x36c05d210120,206,"StoreIC_ArrayLength_Strict"
code-creation,Builtin,0x36c05d210200,421,"StoreIC_Normal_Strict"
code-creation,Builtin,0x36c05d2103c0,330,"StoreIC_Megamorphic_Strict"
code-creation,Builtin,0x36c05d210520,122,"StoreIC_GlobalProxy_Strict"
code-creation,Builtin,0x36c05d2105a0,136,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,0x36c05d210640,118,"KeyedStoreIC_Initialize"
code-creation,Builtin,0x36c05d2106c0,2338,"KeyedStoreIC_Generic"
code-creation,Builtin,0x36c05d211000,118,"KeyedStoreIC_Initialize_Strict"
code-creation,Builtin,0x36c05d211080,2338,"KeyedStoreIC_Generic_Strict"
code-creation,Builtin,0x36c05d2119c0,398,"KeyedStoreIC_NonStrictArguments"
code-creation,Builtin,0x36c05d211b60,459,"TransitionElementsSmiToDouble"
code-creation,Builtin,0x36c05d211d40,452,"TransitionElementsDoubleToObject"
code-creation,Builtin,0x36c05d211f20,483,"FunctionCall"
code-creation,Builtin,0x36c05d212120,492,"FunctionApply"
code-creation,Stub,0x36c05d212320,756,"RecordWriteStub"
code-creation,Builtin,0x36c05d212620,798,"InternalArrayCode"
code-creation,Builtin,0x36c05d212940,798,"ArrayCode"
code-creation,Builtin,0x36c05d212c60,783,"ArrayConstructCode"
code-creation,Builtin,0x36c05d212f80,483,"StringConstructCode"
code-creation,Stub,0x36c05d213180,110,"StackCheckStub"
code-creation,Builtin,0x36c05d213200,915,"OnStackReplacement"
code-creation,Builtin,0x36c05d2135a0,183,"Return_DebugBreak"
code-creation,Builtin,0x36c05d213660,179,"CallFunctionStub_DebugBreak"
code-creation,Builtin,0x36c05d213720,181,"CallFunctionStub_Recording_DebugBreak"
code-creation,Builtin,0x36c05d2137e0,215,"CallConstructStub_DebugBreak"
code-creation,Builtin,0x36c05d2138c0,217,"CallConstructStub_Recording_DebugBreak"
code-creation,Builtin,0x36c05d2139a0,181,"LoadIC_DebugBreak"
code-creation,Builtin,0x36c05d213a60,181,"KeyedLoadIC_DebugBreak"
code-creation,Builtin,0x36c05d213b20,183,"StoreIC_DebugBreak"
code-creation,Builtin,0x36c05d213be0,183,"KeyedStoreIC_DebugBreak"
code-creation,Builtin,0x36c05d213ca0,181,"Slot_DebugBreak"
code-creation,Builtin,0x36c05d213d60,97,"PlainReturn_LiveEdit"
code-creation,Builtin,0x36c05d213de0,137,"FrameDropper_LiveEdit"
code-creation,Stub,0x36c05d206000,338,"JSEntryStub"
code-creation,Stub,0x36c05d206160,338,"JSEntryStub"
code-creation,Stub,0x36c05d2062c0,698,"CEntryStub"
code-creation,Stub,0x36c05d206580,1049,"CEntryStub"
code-creation,Stub,0x36c05d2069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0x36c05d206a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0x36c05d206be0,1727,"RecordWriteStub"
code-creation,Stub,0x36c05d2072a0,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d207960,760,"RecordWriteStub"
code-creation,Stub,0x36c05d207c60,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d208320,1714,"RecordWriteStub"
code-creation,Stub,0x36c05d2089e0,1774,"RecordWriteStub"
code-creation,Stub,0x36c05d2090e0,1750,"RecordWriteStub"
code-creation,Stub,0x36c05d2097c0,1720,"RecordWriteStub"
code-creation,Stub,0x36c05d209e80,1732,"RecordWriteStub"
code-creation,Stub,0x36c05d20a560,766,"RecordWriteStub"
code-creation,Stub,0x36c05d20a860,1714,"RecordWriteStub"
